NAME,YEAR,POPESTIMATE,EDUC,SES,HOUS,TECH,TOTAL,EDUC_CHANGE,SES_CHANGE,HOUS_CHANGE,TECH_CHANGE,CHANGE_RATE,region,pop
"Auburn, WA",2017,81429.0,91.8883579533365,118.2371214311578,99.46400157939792,113.69360698987606,105.82077198844206,1.249081162003085,6.445301376163548,-4.4019401395600894,-0.3783964469209699,0.7812109881451645,West,65k-150k
"Aurora, CO",2017,373773.0,95.513748766823,111.98464905168728,100.59637155074353,100.55279621532222,102.161891396144,0.8220734584611034,5.197549130714307,1.7028675231651969,5.098521207294948,3.252873869087547,West,250k-500k
"Aurora, IL",2017,200351.0,94.18185795069772,120.73315860111838,97.99496264729623,112.79159235379493,106.4253928882268,-2.526812930188571,6.092738562887567,2.957187934117212,19.33498520511288,6.39345328442722,Midwest,150k-250k
"Austin, TX",2017,951610.0,112.72999551053516,93.62586400509063,98.58581898887,101.57284600437184,101.6286311272169,1.2931106218216917,1.4860761933202848,0.6957652968729633,-5.356224282431632,-0.5521631462599874,South,>500k
"Avondale, AZ",2017,84678.0,85.20366726759137,110.71161566343056,95.15067641440916,102.3508231624344,98.35419562696636,-0.8283151135008882,0.2280513710404941,-2.899126263236096,21.98634306486906,4.004194032329655,West,65k-150k
"Bakersfield, CA",2017,377170.0,85.2102172949708,96.50288708866294,97.8448772827396,85.99080207912205,91.38719593637386,-5.749356720517973,-2.2672082993684395,0.506039312942308,4.004676545923802,-0.9840316395667514,West,250k-500k
"Baldwin Park, CA",2017,76211.0,76.20627489646068,137.3872265816304,108.5590661745598,84.38577787041412,101.63458638076624,0.4427729288126514,-6.47785924678187,-3.874700303073675,-18.619207201182963,-7.479013361725273,West,65k-150k
"Baltimore, MD",2017,610853.0,94.69174671079408,67.94873880845464,86.57634454938835,80.05723892849429,82.31851724928285,-2.4693069267484824,0.3571744903543727,-0.6043882686808555,-2.2308693582655192,-1.350806812359706,South,>500k
"Baton Rouge, LA",2017,224441.0,98.43456068903096,66.32292194212293,90.35336943100536,79.26136673026359,83.5930546981057,-3.083302432530977,-1.04787541710043,1.3598443749527345,-5.0468374746138185,-2.0030543858118866,South,150k-250k
"Bayonne, NJ",2017,65338.0,99.27988934056523,123.64268097557073,91.36119831395808,105.223269788899,104.87675960474826,-3.443180172591087,0.4518810029807252,-4.0733555231969865,-4.685832912866895,-2.789186421820156,Northeast,65k-150k
"Baytown, TX",2017,77172.0,76.45980424748028,99.06042308527616,92.62284233922848,65.40943778805931,83.38812686501106,-10.3537141876342,-7.024417810897399,-1.1918721704413435,-16.368818912286176,-8.311039772117857,South,65k-150k
"Beaumont, TX",2017,118791.0,90.20793458359212,87.81456729788829,87.51871293000715,85.13277249186869,87.66849682583907,6.008286789392203,1.0651206865213814,1.0217916914390113,14.72967952866162,5.3642404882610295,South,150k-250k
"Beaverton, OR",2017,97974.0,114.40843652665497,118.07173446369032,105.85095834680595,122.90647172306628,115.30940026505438,-2.159513304274996,1.8042442074696297,-1.4410026082811944,10.869263000706033,2.2317794099915744,West,65k-150k
"Bellevue, WA",2017,145472.0,138.82650639437594,132.73366978479544,119.86467834744106,131.60845986884596,130.7583285988646,-0.4099227105016756,1.6805773678830516,-0.7548196203208346,-1.6784827668855362,-0.2928079178067255,West,150k-250k
"Bellflower, CA",2017,76913.0,83.5954273378629,121.92721602260892,106.47248613653966,91.47688984575824,100.86800483569245,-0.1628981142507535,-6.891648209445478,0.4637467649384552,-6.223958232231752,-3.5247645898513924,West,65k-150k
"Bellingham, WA",2017,89458.0,103.98208418580978,92.33731133162696,103.84477924851608,126.29725789370464,106.61535816491435,-1.75239935407151,-2.20249399505017,-3.47179307110026,5.280014980786429,-0.3120827982834417,West,65k-150k
"Bend, OR",2017,94667.0,109.01402514153904,90.58614636464944,107.6695486428002,94.01043783960526,100.32003949714849,1.9408702389351664,6.04681449583957,0.8264215091657867,-21.40638145682292,-4.174716066289752,West,65k-150k
"Berkeley, CA",2017,123084.0,133.3829010339139,100.11933898760284,128.7861688734774,118.40925120948496,120.17441502611976,-5.181395390058164,-0.1078423247987236,-2.9424940728454696,8.181938784684206,-0.4856314931507066,West,150k-250k
"Bethlehem, PA",2017,75630.0,94.76689035802028,88.64645980294665,93.01004076324838,111.18446660331747,96.9019643818832,-2.225001158253692,-0.3349763697829355,-1.3054094695210794,11.002355751110748,1.929064316578688,Northeast,65k-150k
"Bibb County, GA",2017,152920.0,92.91650653699386,67.3327927438962,88.61078834507055,71.91075716499935,80.19271119774,0.5382250149327916,-2.027543526495501,3.628184152079106,-25.235378144559164,-6.436226903134501,South,150k-250k
"Billings, MT",2017,109894.0,98.37033829177,74.76943829205302,102.063537093062,114.8375583375512,97.51021800360904,-7.282718004846888,0.8892049870537599,-4.766536397687449,0.2373751997208018,-2.9616476396372327,West,150k-250k
"Birmingham, AL",2017,211125.0,88.44627781502763,61.84081873584255,79.83561631967203,62.81935209051244,73.23551624026365,0.0191595825052237,-3.6452763626715567,-0.7554370295066781,-9.78028855616736,-3.217979203419963,South,150k-250k
"Bismarck, ND",2017,73211.0,104.39617468369224,84.33053862542414,99.59846778686028,99.43299184813591,96.93954323602814,0.6210131792850238,4.015931105425485,-10.75540179756348,-11.62653773414305,-5.180319605999639,Midwest,65k-150k
"Bloomington, IL",2017,78102.0,109.76428973301574,95.20567474821948,94.16110045174672,105.48514904661884,101.1540534949002,-6.011133458305817,-4.767586813028412,-6.648207168335185,18.817542272750032,-0.4394929505304179,Midwest,65k-150k
"Bloomington, IN",2017,84945.0,116.99311211491836,94.90226439138898,90.6017941792139,115.13132644265264,104.40712428204348,2.6537064909288643,3.867910476133951,-0.3863649963986248,6.320313727904137,3.225864451655891,Midwest,65k-150k
"Bloomington, MN",2017,85640.0,105.95314704551376,97.42753793776146,105.5222796121156,107.39571320291066,104.07466944957535,1.6275497149864426,-2.854034684670548,-2.361453688241133,-3.852532692043331,-1.8902851862588557,Midwest,65k-150k
"Boca Raton, FL",2017,98249.0,110.7257302588983,104.2023844492115,101.66611860250214,112.50598683041991,107.27505503525796,-3.424360132202775,-3.3031043768495083,-5.647560231776582,11.263418234742772,-0.505864067194095,South,65k-150k
"Boise City, ID",2017,227882.0,107.69024946070228,80.58613300987037,102.51460615880318,114.7561409017151,101.38678238277274,-3.5847167141225933,-1.168246848287946,-0.4899073514139984,1.126143821153125,-1.0209797082411654,West,150k-250k
"Bolingbrook, IL",2017,74987.0,106.86662677535882,128.8744991138607,95.5585786384908,119.84520181066624,112.78622658459416,-2.3025689399087668,0.2082322658604862,-4.517637362860727,8.08679459248367,0.4887879052418942,Midwest,65k-150k
"Bossier City, LA",2017,68490.0,91.73310780666938,80.76832179173293,90.79835544910844,99.57292026609116,90.71817632840047,-6.539110327294817,1.4335436160437751,4.447408401427189,-3.934386288771852,-1.4899885459455309,South,65k-150k
"Boston, MA",2017,688239.0,110.75588162496396,96.16335548390346,109.59556267302516,100.70593853868016,104.3051845801432,-1.0541793073423844,0.5661586538210361,0.276242064240062,-0.0401670088607919,-0.0903224342434727,Northeast,>500k
"Boulder, CO",2017,109118.0,142.40150512708686,87.22924566346921,120.1375739756286,120.3216437865308,117.52249213817888,3.3597960539123672,-3.4650544998382937,0.4478904229670677,4.014925910149492,1.4410261181040165,West,150k-250k
"Bowling Green, KY",2017,67954.0,95.4196640769872,96.0247961834202,89.29348593234332,76.89122613319704,89.40729308148693,-3.4511163077317497,1.1698788315619213,-1.9753304558668083,5.550064464572668,-0.0158343483840361,South,65k-150k
"Boynton Beach, FL",2017,77730.0,95.29764839775142,101.0379250797748,86.73339306985429,93.60060374435008,94.16739257293264,12.488992930847864,-2.532677951945006,-1.1515990693511724,-4.898564809837969,0.566862474116614,South,65k-150k
"Bridgeport, CT",2017,145516.0,81.20867533717472,115.77814147666744,84.60739043165597,83.92113154471424,91.37883469755307,2.0056392649405064,5.840794990810849,1.406039124290959,5.358967800196135,3.813704826365605,Northeast,150k-250k
"Brockton, MA",2017,95792.0,90.69469119656142,125.49990476789029,99.11669645284194,96.10865443399794,102.8549867128229,7.042101081207619,-3.153348669227696,-0.7885408034539854,-2.7425663264473377,-0.3916421297986305,Northeast,65k-150k
"Broken Arrow, OK",2017,108309.0,99.77467138302698,95.2309203842906,103.43859201341697,106.85325522838212,101.32435975227918,-2.21955599220488,-0.5390589108165922,-1.9586914551850576,-4.485280684854375,-2.3762263076939627,South,150k-250k
"Brooklyn Park, MN",2017,80369.0,95.67822865812184,115.80481590712468,101.94044185710402,111.10873440921834,106.13305520789224,-6.444434839033586,0.6578099233533585,12.039027307664284,3.3644986490294797,2.1011798432884143,Midwest,65k-150k
"Broomfield, CO",2017,68340.0,121.83512522894203,96.4001266348414,101.80171329250702,126.08608058356523,111.53076143496394,0.574035782360216,3.318078407037905,-8.114462352970875,-2.5692892561291814,-1.8748212991050008,West,65k-150k
"Brownsville, TX",2017,181864.0,78.90539097335451,90.47813412133488,90.31676694263724,75.05868579350731,83.68974445770849,-3.1662121278988486,-2.8511655308907318,1.88968866941277,-2.0612244447534733,-1.5122220719812618,South,150k-250k
"Bryan, TX",2017,84252.0,97.32368170715704,86.3572854462709,84.69603712599044,64.09605253707437,83.1182642041232,7.732930799340831,-0.6093194797447965,-2.5676949970708685,-20.25387466350765,-3.498926498889199,South,65k-150k
"Buena Park, CA",2017,82864.0,100.39943605351122,127.50902129068176,116.8104855552196,104.47132990618748,112.2975682014,14.44008246235462,-4.395971732919357,0.8722100197006144,-6.979840878144527,-0.0052606963415691,West,65k-150k
"Buffalo, NY",2017,256407.0,89.71113120121512,68.3412940897203,79.46748078165264,66.66498469437406,76.04622269174052,0.2540663214845251,0.0212958236060378,1.1131655623183745,-11.815929380917456,-2.5050543901548705,Northeast,250k-500k
"Burbank, CA",2017,104281.0,102.02163019425488,122.86201970161208,119.7864566498926,116.8736032704208,115.38592745404506,-1.2545668807054988,-6.270588054890014,-1.6155172400416529,2.51669090066704,-1.8320647430107304,West,150k-250k
"Camarillo, CA",2017,67817.0,111.16912237818366,91.07330995567008,117.78772313321916,126.63815972599448,111.66707879826684,-0.0119349774426291,-2.9071271830789835,-0.6513125845511336,-5.071398771279323,-2.249233404942619,West,65k-150k
"Cambridge, MA",2017,116943.0,144.3925977379185,115.3205143801697,112.60598539488736,113.1791020174714,121.37454988261176,2.7559477460142867,-5.879287764417951,-0.2596280105272464,-3.5124627258160235,-1.570038477136837,Northeast,150k-250k
"Canton, OH",2017,71213.0,73.21895728739419,76.38968213649586,84.42441117519182,78.26930724531445,78.07558946109909,-7.082880175883521,-2.033381423569569,-0.6039476429468005,22.617490582964276,2.2115814617883034,Midwest,65k-150k
"Cape Coral, FL",2017,183996.0,88.49752896302601,106.78820579007755,105.02968806825687,108.03092056101366,102.08658584559352,-2.5808123291025,2.314536732588324,9.787783699177478,9.306703480538904,4.781192579527338,South,150k-250k
"Carlsbad, CA",2017,114143.0,126.51173394056354,92.56000747119523,121.47164335779216,130.04298416850642,117.64659223451436,2.153619806071428,-1.831324803051393,-1.872897484187186,-1.2020822719843838,-0.6251252209701463,West,150k-250k
"Carmel, IN",2017,97496.0,132.8268530581578,100.24537933423623,114.1456219670214,130.98595226534633,119.55095165619043,-2.3553521678234435,-4.52694613866671,1.2381128290904098,-0.6906089605288934,-1.5385072153759172,Midwest,65k-150k
"Carrollton, TX",2017,136089.0,105.6952737665956,126.07368855580668,100.20368924808102,127.9499852589296,114.98065920735324,1.728500390601373,4.6108453027507545,3.5745064322899145,2.096600450117414,3.009833793107064,South,150k-250k
"Carson, CA",2017,92042.0,92.27392631045876,120.62862197182147,118.66854201698764,86.61348690304494,104.5461443005782,-2.2012048590293376,3.813642814380902,2.51398440933015,-14.3495984858248,-2.1632287536661465,West,65k-150k
"Cary, NC",2017,166099.0,140.01751135722247,113.01798340052991,108.931473984191,130.562234648952,123.13230084772384,1.0650174097674547,0.4504538887106335,-1.4248835430229143,3.460188875810455,0.9788384004868256,South,150k-250k
"Cedar Rapids, IA",2017,132730.0,101.80936520518506,88.00229951626453,104.0185019515317,105.13994594955398,99.7425281556338,-1.698879463351488,2.1549206077917,1.2381722670778972,0.8294701744179678,0.5630877383461685,Midwest,150k-250k
"Centennial, CO",2017,111127.0,123.97998086994885,85.2176065174576,120.57725528099746,130.89332539809328,115.1670420166243,3.3168758103884644,0.0623694225122983,3.4146120443733885,1.8870118328275345,2.31857099062498,West,150k-250k
"Champaign, IL",2017,87914.0,114.05515231299115,93.69096242446486,85.66358454922903,109.944454511032,100.83853844942928,-7.027129322157732,1.4084579526488117,-6.177530935981812,-1.5427571995791367,-3.5122273279648897,Midwest,65k-150k
"Chandler, AZ",2017,253599.0,110.26994162298732,103.9570899793135,106.30258707009057,125.9107916282682,111.6101025751649,-3.044007275951499,-0.5971371920244883,3.595851311091547,0.9372491398885964,0.1733215873030547,West,250k-500k
"Charleston, SC",2017,135857.0,115.76106644599578,81.89584145007015,100.15898775176188,108.6195797517351,101.60886884989073,-0.6504087294531113,-1.5342618563896293,-2.1847216591288965,9.399162583127564,1.2609653762525097,South,150k-250k
"Charlotte, NC",2017,861170.0,104.64505271426776,90.92842134305718,95.57559352450946,102.88852050488376,98.50939702167956,-1.77177762647448,1.2350185604028008,0.610333295313148,-5.302929469749729,-1.4900305853947082,South,>500k
"Chattanooga, TN",2017,179691.0,98.43247289260358,74.00918184235735,93.04926040856228,79.28468208425244,86.19389930694392,2.020568028442349,0.5771865376237306,-4.283656492714794,2.0757666813074227,-0.0515355614002399,South,150k-250k
"Chesapeake, VA",2017,240416.0,103.201352019195,86.86232537392613,101.35909542076249,93.54908595379842,96.2429646919205,1.6018940806072246,2.354369961842062,-1.3347670214240437,7.906686538919549,2.4233753203895647,South,150k-250k
"Chicago, IL",2017,2710456.0,98.1456187243266,77.34838420804735,95.12086523773056,90.40796606003867,90.2557085575358,-0.0720459098017101,-0.3821089789242449,-0.1113970249313145,0.9297979433071646,0.0996324176222307,Midwest,>500k
"Chico, CA",2017,95040.0,103.3897589113155,84.19405063202649,99.94336481228105,117.86757406286526,101.34868710462209,3.127775097688268,0.7786197649993332,-0.986413436485878,-0.5814674285172572,0.5210004144564184,West,65k-150k
"Chino Hills, CA",2017,81824.0,111.04296424404824,129.84853800925148,113.23264305071314,123.62169480062424,119.43646002615928,0.1572593266750521,2.101464362483152,-2.4646648966583418,-8.024762747106296,-2.2107037421341458,West,65k-150k
"Chino, CA",2017,87570.0,85.6850490604502,111.78904027177722,104.87799215734242,125.4243252008735,106.94410167261084,-0.76015714900034,-1.7355045721543672,-5.630889929552052,3.319625560699646,-1.12307068886367,West,65k-150k
"Chula Vista, CA",2017,266627.0,89.89469533738014,126.95563054494043,104.67997188501926,108.22529983630562,107.43889940091135,-7.042322189594574,-4.394802974393707,-4.326148235668836,21.08664588445619,0.3426006857956132,West,250k-500k
"Cincinnati, OH",2017,301852.0,99.56589344900246,72.42674738959678,87.67013724977141,75.11555606690982,83.69458353882013,-2.5393071240118914,1.4470134006106194,0.6657357097688887,-2.636206896808846,-0.892588977606612,Midwest,250k-500k
"Citrus Heights, CA",2017,87746.0,93.2440906599277,106.41768875874226,103.18788546421132,117.9515153872135,105.2002950675237,5.548518489164378,1.2268013417661594,-0.6971452396252187,3.7181222054945673,2.358359078233652,West,65k-150k
"Clarke County, GA",2017,126674.0,108.4335202499968,87.89248126569478,89.19972009584882,102.61875929310602,97.0361202261616,1.943976161268135,-3.122377594844006,-0.8067439869173132,0.1532435741023796,-0.3423838408664448,South,150k-250k
"Clarksville, TN",2017,153247.0,94.33301116195634,91.03937007023352,89.7652178533621,121.03464012895614,99.04305980362705,0.2958149618337513,0.2580212303101126,-3.2907288697202386,4.245962959524685,0.6063853619524773,South,150k-250k
"Clearwater, FL",2017,115495.0,91.08991982777246,95.05008444060516,91.7021792754305,96.53933256621389,93.59537902750549,1.9975580420287908,10.355061042473746,-1.801920411133362,-4.54495941133689,1.195693726872471,South,150k-250k
"Cleveland, OH",2017,385490.0,82.51653977030625,61.077885841226845,77.85851393239165,76.90607290611483,74.5897531125099,1.62558741722858,1.1887655403193031,0.662803461368977,11.222564908266964,3.5792817135768207,Midwest,250k-500k
"Clifton, NJ",2017,85327.0,104.42065068916176,134.3648523715121,96.20135931486568,124.34760838357911,114.83361768977966,3.581276851552495,-1.0175454236153958,-2.705984522940652,-0.0529336548058645,-0.1114354332501177,Northeast,65k-150k
"Clovis, CA",2017,110191.0,101.4385771083676,97.41260908309616,101.44574505094236,116.63839000699156,104.23383031234944,1.905560604524648,-1.189909119859056,2.9760255509295286,23.889188413238998,6.690721698802449,West,150k-250k
"College Station, TX",2017,114547.0,130.18906761692426,92.81253723307232,89.11178982375645,120.28635381115916,108.09993712122808,-1.8113560878546984,-0.4890301405457209,-2.948553278180221,-4.253590501815452,-2.4607978339013403,South,150k-250k
"Colorado Springs, CO",2017,465920.0,105.47520148871556,87.52248886927623,98.90653536373736,113.31236555321442,101.30414781873588,-3.495848717455252,-0.5730078455413401,-1.55575979070931,6.000301094422444,0.1299562441069657,West,250k-500k
"Columbia, MO",2017,121718.0,119.13886490148718,90.81637456075345,90.3661287705704,108.4607024601227,102.19551767323344,-1.7334871375637162,-4.188588037492124,-1.2022184775518308,-6.022665308275554,-3.33937822593402,Midwest,150k-250k
"Columbia, SC",2017,134405.0,105.10786649284874,72.22039870856777,89.00888113436451,95.84316732592536,90.5450784154266,1.740397876348454,-0.164038187285076,1.017036022127904,2.907763773160066,1.48043505900326,South,150k-250k
"Columbus, GA",2017,193858.0,92.78620728656686,67.69337408291373,86.71112287074735,85.96078764482188,83.28787297126246,-3.4588731876018075,-1.4880197192996936,-3.593304839589861,-0.7557543592965565,-2.411757584127205,South,150k-250k
"Columbus, OH",2017,882253.0,100.75458237847124,81.10174947376044,88.97764648968203,97.33374560673808,92.04193098716294,-0.1911723216652117,0.457203626908953,0.8492531059819619,-1.1170828686551948,-0.0472851384551664,Midwest,>500k
"Compton, CA",2017,96811.0,69.9708230297724,121.49968039121076,103.83611937015836,84.93299924103002,95.05990550804287,5.396309604090521,-0.959689358969873,-1.8163420416269729,16.404683565582047,3.38613638580072,West,65k-150k
"Concord, CA",2017,129549.0,101.14259710900627,113.31669783098071,110.35414562371618,113.33664929898816,109.53752246567284,-2.443098614296857,0.1599760993277854,-2.2433331319679617,-4.488449153449958,-2.277284322115458,West,150k-250k
"Concord, NC",2017,92107.0,100.68959928895528,102.26605515640738,105.7148700310322,122.10401339264249,107.69363446725934,2.8352919934370613,3.4994977613129974,3.4998690196671456,6.502202503271026,4.174839179338163,South,65k-150k
"Conroe, TX",2017,84816.0,83.20290893854347,95.873629059907,95.23689323357227,84.52768966169482,89.7102802234294,-1.704801065067596,-8.210464273863426,0.4352572407023691,28.63935243706024,2.63495262611384,South,65k-150k
"Conway, AR",2017,66046.0,108.36323573742943,99.71629930877366,89.97518238844503,106.90734233163542,101.2405149415709,4.0680907185387305,8.052031998302445,-2.9790083873890483,8.364540351605365,4.4239245184457765,South,65k-150k
"Coral Springs, FL",2017,133632.0,109.55545938051247,127.38633388145116,101.41081706534209,114.76998693573586,113.2806493157604,3.565440633320738,4.728595555489834,3.052061714884524,4.558663456652101,4.024544497479421,South,150k-250k
"Corona, CA",2017,167049.0,92.67930067464006,114.62844617715864,106.97890107597664,115.93052450310384,107.5542931077198,1.4315129850782649,-4.770568592888047,-2.621906676097485,2.74063332090555,-0.9718987167583016,West,150k-250k
"Corpus Christi, TX",2017,325615.0,86.47737806596075,84.60109630726744,91.00169156077617,76.4502806670969,84.63261165027532,-5.937980530963127,-0.6468863222654053,-0.7197860227403874,0.1892372531646202,-1.89110791510978,South,250k-500k
"Costa Mesa, CA",2017,113032.0,96.83126987565504,101.54682742858044,119.18341879286412,125.7042345102584,110.8164376518395,1.1453513557566408,-10.826483695928443,3.40525130607694,6.743454804321214,0.1432154581698208,West,150k-250k
"Cranston, RI",2017,81110.0,99.29183902936764,102.6467441926072,102.5757141863818,108.86489176766732,103.344797294006,-0.229440798311864,-0.9999620186011304,-0.1817290126212567,-1.8635120980993516,-0.8441192095851036,Northeast,65k-150k
"Dallas, TX",2017,1342275.0,90.71631701107736,90.1315087674775,89.85271415161026,80.21438834938769,87.7287320698882,-1.0651103510098905,-1.0811276743725171,0.4057518244115154,0.3909901108437141,-0.36518998346593,South,>500k
"Daly City, CA",2017,107751.0,101.9925950285178,152.20139836523364,120.80645012707028,116.44650881941104,122.8617380850582,-7.427536100124776,-1.781198645705484,0.8643500397446546,-10.9896371462595,-4.708900987823538,West,150k-250k
"Danbury, CT",2017,84644.0,96.48128281510068,135.2736806090146,97.18574966224917,109.48113105554364,109.60546103547702,-4.217071658507199,4.893840855133536,-3.3447034037169643,-0.8579902411428586,-0.5099353167292375,Northeast,65k-150k
"Davenport, IA",2017,102460.0,91.17865907854596,84.53715408523753,93.48971274833993,96.83618761038518,91.51042838062716,-1.7179171311346386,1.8547261853063768,4.604865850478057,-3.147166671041879,0.2504777646074707,Midwest,150k-250k
"Davie, FL",2017,105244.0,106.75870177246024,119.99538462298273,99.4510366475618,117.10426113761126,110.82734604515402,1.761436640860925,1.111947913464606,2.9436738626092307,-0.7045427854497133,1.1824025342080713,South,150k-250k
"Davis, CA",2017,68778.0,145.9835323274088,92.7595903411614,111.82893835015346,121.97401508433356,118.1365190257643,3.314338106269732,-6.542857242181377,-7.506900700964215,1.6372306510441526,-1.8531341965571932,West,65k-150k
"Dayton, OH",2017,140439.0,83.70526716778332,55.94113461629957,77.39709120368491,56.458368545480354,68.37546538331203,-1.4161128904071396,0.6942297684046972,-0.412832636781546,-12.041179854349648,-3.140032108779933,Midwest,150k-250k
"Daytona Beach, FL",2017,68190.0,90.64745071672394,73.38935182379328,87.1938722410089,85.66086159870034,84.22288409505661,-3.6698919804032495,-4.110211372999162,-1.6485442844504816,-5.210919448726436,-3.652043607878752,South,65k-150k
"Dearborn, MI",2017,94758.0,95.81025373625184,111.21621996971626,90.78869063599129,101.89242858538182,99.92689823183532,-2.860038781810581,-1.934713069100269,3.58138187361301,10.29050694179563,1.9462900716656464,Midwest,65k-150k
